Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.5,3.5,3.4000000954,3.3,..,3.2,3.1,3.1,3.1,3.1,3,2.9,2.9,2.9,..,..,..,..,..,..
United States,USA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,6.7,6.4,6,5.9,5.7,5.5,5.3,5.1,4.9,4.3,4.2,3.9,3.6,3.3,3.2,3.2,3.1,3.1,3,..
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,43.0791626375201,49.0808315896951,58.7854038836952,61.6971171244207,64.7582564759896,67.968052915002,68.9311932699721,75,74,71,71.69,69.7294607619268,74.7,71.4,73,74.5542024462761,85.5444212887222,87.2661128245915,..,..
United States,USA,"International tourism, number of arrivals",ST.INT.ARVL,51238000,46927000,43581000,41218000,46086000,49206000,50977000,56135000,58007000,55103000,60010000,63477410,66966900,71642910,75379350,77773520,76407480,77186740,79745920,..
United States,USA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6365853658537,76.8365853658537,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.5390243902439,78.5390243902439,78.5390243902439,..
United States,USA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,9.4673,..,..,..,..,9.9177,..,..,..,..,12.5927,..,..,..,8.832,8.55,..,14.548,..,..
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.702880167839,21.5285035933618,21.3962336126125,21.2681712378164,21.0999066756788,20.8811342294238,20.8175274142624,20.6899078668217,20.5248388845019,20.3592671936831,20.2048008087726,20.0251330582403,19.8231699369023,19.6170488180396,19.4162424175389,19.2237265896844,19.0233424818483,18.8585280818274,18.7090399824651,..
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.3337392660218,12.3139292858862,12.2915656601496,12.2776805891466,12.2825855574362,12.3117114938844,12.3809160556302,12.4718681790523,12.5951145979011,12.7626484656842,12.9817726024576,13.2502621355322,13.5614320272468,13.9050443081105,14.2676996042196,14.6428847122761,15.0336787501808,15.4193658960742,15.8076540556035,..
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,30.7973013298523,31.1036283879362,31.3935499327652,31.6645346171981,31.9589450682826,32.2548765979183,32.5673998463204,32.8786113609374,33.2436868537795,33.5363992251367,33.8151813298176,34.0595352569358,34.3081426238218,34.5445726773232,34.7968069685223,35.0519778254415,35.3040869447341,35.5275628537883,35.7136220923495,..
United States,USA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,43.7913755280465,43.8094802291709,43.8598992960954,43.9449775404797,44.0064759347353,44.0731446019382,44.1265774620913,44.1907617493296,44.2629381209096,44.36956533864,44.503917808331,44.6919967492035,44.883579534322,45.0981374740317,45.3014132459172,45.5097044362536,45.7317202753289,45.9999372464385,46.3258859113805,..
United States,USA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,8970,8965,8552,9141,8869,8660,8706,9308.594,9943.07,9517.555,10331.31,10570,10950,10960,10740.5585,10518.6946,10492,10659.8,10239.3922,..
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744,..
United States,USA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,31.4,..,..,..,..,27.9,..,..,..,..,24.8,24.3,23.9,23.3,22.8,22.3,21.8,..,..,..
United States,USA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,..
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,23,28.5609741210938,34.253246307373,42.4,45.6705551147461,42.7,43.2220189082037,69.1,68.9332656860352,89.5,71.5,97.7,97.7,98.7132034301758,..
Afghanistan,AFG,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,15.6950310602447,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,27.6209649529095,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,387.332354442919,479.186609373426,519.501843246639,559.924394218843,553.644848242288,532.387705881625,504.730174233916,475.938905031972,484.082268613262,453.798959628962,..
Afghanistan,AFG,"Air transport, passengers carried",IS.AIR.PSGR,149705,..,..,..,..,..,..,..,..,..,1999127,2279341.17952861,1737962.12640656,2044188,2209428,1929907,1917924,1647425,1722612.61,..
Afghanistan,AFG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,327,..,..,..,..,327,..,..,..,..,327,..,327,..,..,..,..,..
Afghanistan,AFG,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,16.2495403289795,17.4907379150391,20.9270858764648,24.44651222229,28.4166622161865,31.8401851654053,38.7004928588867,42.3045082092285,45.5877494812012,51.5532569885254,52.2185096740723,55.9675483703613,60.1127586364746,60.0888137817383,61.451286315918,67.1226501464844,..,..
Afghanistan,AFG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,13.8731451034546,15.0541372299194,17.6891613006592,19.3054332733154,21.8310947418213,24.8894672393799,29.1814823150635,30.7889022827148,36.0127983093262,37.7654266357422,38.8955879211426,40.3234214782715,43.9159317016602,47.098991394043,46.6872138977051,50.6668968200684,..,..
Afghanistan,AFG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.499000012874603,0.500999987125397,0.524999976158142,0.492000013589859,0.492000013589859,0.497000008821487,0.493000000715256,0.493999987840652,0.488000005483627,0.593999981880188,0.709999978542328,0.861999988555908,1.04700005054474,1.25100004673004,1.50899994373322,1.82000005245209,2.18499994277954,2.61999988555908,2.61100006103516,2.60199999809265
Afghanistan,AFG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,12652732366.2345,14872471841.9848,16077117862.1267,19583319575.6253,21249369830.015,21141552523.4793,20583384002.9751,20007171970.8706,20091447897.1673,20316592975.0527,..
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,450,510,530,630,660,630,600,570,550,550,..
Afghanistan,AFG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.47945,3.46201,2.6042,3.45446,3.69522,3.2558,4.22836,4.05887,..,..
Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,..,..,..,..
Afghanistan,AFG,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,190,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,..
Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.00472256824217368,0.00456139517022146,0.0878912528559713,0.105809030021958,1.22414808372471,2.10712364546412,1.9,1.84,3.55,4,5,5.45454545454545,5.9,7,8.26,11.2,13.5,..,..
Afghanistan,AFG,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.841,56.308,56.784,57.271,57.772,58.29,58.826,59.375,59.93,60.484,61.028,61.553,62.054,62.525,62.966,63.377,63.763,64.13,64.486,..
Afghanistan,AFG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,0.582,0.44,0.4956,0.4971,0.6078,..,..,..,0.2495,0.1476,0.1299,0.1482,0.1755,..,..
Afghanistan,AFG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,48.8933733391986,48.8226632976331,48.6454045592252,48.413911802484,48.1541398757714,47.8596414936971,47.989741932533,48.1262326324468,48.2271513349048,48.2504110874053,48.1781454062114,47.7015904387273,47.0897594509305,46.3866707443965,45.6405891930531,44.8770388848851,44.2721132547375,43.6825260049196,43.0901755117794,..
Afghanistan,AFG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.2919445486715,2.27186686085076,2.25584792022573,2.24314806663995,2.23342523405079,2.22748822740161,2.25182119550416,2.27063774679586,2.28716790785865,2.3055901090104,2.32813156201124,2.354461852351,2.38629385300572,2.42020745910337,2.45157487112833,2.47866228944409,2.51992254366443,2.5542514703985,2.58492693988024,..
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,31.8291103758846,33.0958980485862,34.6180957632571,36.272510185951,37.8744049260178,39.2952194957571,40.488081671415,41.5104861685507,42.4628189810986,43.4929586741415,44.7040820390283,46.1315029255889,47.7305639800263,49.4280381705113,51.1147780534877,52.7120715007812,54.1971142358239,55.5959930153479,56.937760009803,..
Afghanistan,AFG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.5549298884362,11.6095635356487,11.5960827883298,11.5627545963153,11.4615489889384,11.3243417462125,11.2668841191949,11.265526261178,11.289996535638,11.2991869324866,11.26930911291,11.1950286035524,11.0922444503093,10.9800964617182,10.8845746972637,10.8199742991165,10.7883084842018,10.7815017467297,10.792339238057,..
Afghanistan,AFG,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Rural population (% of total population),SP.RUR.TOTL.ZS,77.922,77.831,77.739,77.647,77.5,77.297,77.093,76.887,76.68,76.472,76.263,76.052,75.84,75.627,75.413,75.197,74.98,74.75,74.505,..
Afghanistan,AFG,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,18,25,32,31,39,45,51,56,54,49,51,49,49,50,50,55,63,68,69,..
Afghanistan,AFG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.078,22.169,22.261,22.353,22.5,22.703,22.907,23.113,23.32,23.528,23.737,23.948,24.16,24.373,24.587,24.803,25.02,25.25,25.495,..
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,99.9,100,100,100,100,100,100,..
Albania,ALB,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,29.1863451394832,..,..,..,33.2320544648102,..,..,..,..,..,..,..
Albania,ALB,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,5.86383824193044,..,..,..,6.01724799452891,..,..,..,..,..,..,..
Albania,ALB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1040.5172789189,1191.7751520387,1305.4475110691,1688.84197105686,2145.12851355213,2400.21126419496,2680.16465919132,3128.04194380044,3720.05891231073,3407.816855799,3407.21907564027,3666.65952514196,3455.02925002712,3673.65902400825,3774.69312715299,3234.72041174457,3416.05449687763,3674.49492886948,4188.69749100603,..
Albania,ALB,"Air transport, passengers carried",IS.AIR.PSGR,136622,146273,137569,158888,179543,195702,213315,238913,243691,231263,768533,829778.923870707,814339.730278696,865848,151632,..,26634,204090,303137,..
Albania,ALB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,1485,..,..,..,..,1485,..,..,..,..,1485,..,1485,..,..,..,..,..
Albania,ALB,"Children out of school, primary",SE.PRM.UNER,12550,16338,..,20987,22233,..,..,..,23142,32820,29727,24907,16471,9113,4527,3929,3988,3628,4085,..
Albania,ALB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,67.8,..,..,..,..,..,..,53,53,..,..,..,..,..,..,..,..,..
Albania,ALB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1449.64741324695,1351.23079642883,1578.16591882688,1469.26453867857,1797.52548696885,1722.07284972507,1218.36014605619,1213.12436932179,1617.7441562046,1835.68407241763,1943.34335385842,2205.70392004668,2118.32777605579,2533.25282927106,2309.36650255581,..,..,..,..,..
Albania,ALB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.72199988365173,2.78299999237061,2.84800004959106,2.91799998283386,2.98900008201599,3.06200003623962,3.13800001144409,3.21499991416931,1.74699997901917,1.45099997520447,1.56900000572205,1.88499999046326,1.52499997615814,1.7389999628067,1.93700003623962,2.37100005149841,2.40799999237061,2.4449999332428,2.48300004005432,2.51699995994568
Albania,ALB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3408708296.46354,3927923955.74368,4193153284.64778,5024895333.53469,6366854113.56868,7899213432.20734,9131239744.27605,10273336546.4704,11883464767.7304,12528132804.3822,12708658830.5093,12803761487.2397,12659070503.5345,13156915672.5663,13116601156.526,12634984279.8621,12421351409.9504,12335104551.8195,13933199599.7948,..
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1100,1280,1370,1650,2100,2620,3050,3460,4030,4280,4360,4410,4360,4540,4540,4390,4320,4290,4860,..
Albania,ALB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.43017,3.4587,3.1178,3.13824,3.22752,3.28155,3.19146,3.27593,..,..,..,..,..,3.5393,..,3.43797,3.96209,3.61025,2.46866,..
Albania,ALB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.3,3.3,3.1,3.1,3,3.1,3.1,3.1,..,3,3,2.6,2.9,2.9,..,..,..,..,..,..
Albania,ALB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,22,20,22,20,20,19,18,17,16,17,17,17,16,19,16,17,17,20,18,..
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.114097346552109,0.325798377067964,0.39008127343332,0.971900415195857,2.42038779776014,6.04389086404814,9.60999131577118,15.0361154084109,23.86,41.2,45,49,54.6559590399494,57.2,60.1,63.252932696931,66.363444701023,71.8470405043844,..,..
Albania,ALB,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,1062000,1247000,1711000,2191000,2469000,3156000,2857000,3341000,3784000,4070000,4643000,5340000,..
Albania,ALB,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,8000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.955,74.288,74.579,74.828,75.039,75.228,75.423,75.646,75.912,76.221,76.562,76.914,77.252,77.554,77.813,78.025,78.194,78.333,78.458,..
Albania,ALB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.017,3.832,3.669,3.6042,3.5866,3.6076,4.1613,4.2011,..,4.1894,4.0183,4.1761,4.4192,4.2892,..,..,3.6495,..,..,..
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.3336941234669,29.6680452847937,28.9329780975994,28.1401708710936,27.3232048006823,26.5008860279706,25.5720414584164,24.7171553837544,23.9156179916728,23.1605746022264,22.4550826095997,21.4713077137409,20.6005910580846,19.8562568229796,19.220282394292,18.6687276618372,18.383696445238,18.0283124879298,17.672873724304,..
Albania,ALB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.05816071171207,7.31458949472538,7.59225215893995,7.88714515576056,8.19117057855797,8.50071756927054,8.90555435303904,9.3216607262101,9.75059596799923,10.1923346007195,10.645405412373,11.0149860410737,11.3875109124751,11.7707892099635,12.1806922958735,12.6265476059094,12.956211080924,13.329073296329,13.7447359109736,..
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,112.738211678832,111.685145985401,111.350729927007,110.934890510949,110.472226277372,109.908284671533,109.21704379562,108.394781021898,107.566204379562,106.843759124088,106.314635036496,106.02901459854,105.854051094891,105.660291970803,105.441751824818,105.135145985401,104.967189781022,104.870693430657,104.612262773723,..
Albania,ALB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,125,138,123,105,89,73,80,51,41,32,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Rural population (% of total population),SP.RUR.TOTL.ZS,58.259,57.565,56.499,55.427,54.349,53.269,52.185,51.098,50.009,48.924,47.837,46.753,45.67,44.613,43.577,42.566,41.579,40.617,39.681,..
Albania,ALB,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,34.8,..,..,..,..,32.7,..,..,..,..,31.2,30.7,30.2,29.8,29.5,29.1,28.7,..,..,..
Albania,ALB,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,..
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.741,42.435,43.501,44.573,45.651,46.731,47.815,48.902,49.991,51.076,52.163,53.247,54.33,55.387,56.423,57.434,58.421,59.383,60.319,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,98.7472686767578,98.8776245117188,99.0497894287109,98.7646604654583,99.5385818481445,99.8408203125,99.9313659667969,99.9900512695313,100,100,..
Algeria,DZA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1284.42011612344,1323.92851730869,1331.96616364853,1540.44119597888,1884.99846039439,2059.25592253782,2286.70096925396,2760.23548197311,3434.33465608094,2923.62341515261,3401.26274935745,3959.49409824837,4054.20019431243,4040.91611671632,4105.21740553432,3282.86700690392,3272.73358986895,3248.22844193797,..,..
Algeria,DZA,"Air transport, passengers carried",IS.AIR.PSGR,2997480,3419249,3002232,3292815,3236364,3037298,2899722,2813018,2884506,4370917,3372283,3543663,4082595,4492436.96334419,5021288.96334419,5400896,6093416,6230157,6442442,..
Algeria,DZA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,89,..,..,..,..,89,..,..,..,..,89,..,89,..,..,..,..,..
Algeria,DZA,"Children out of school, primary",SE.PRM.UNER,426108,329083,272111,245671,207294,186567,169018,153328,98566,29031,30997,26336,24848,..,..,23175,26224,19722,14211,..
Algeria,DZA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,61.3028907775879,66.5047302246094,66.1726684570313,75.4176025390625,92.1150588989258,100.294158935547,116.241233825684,150.379806518555,206.113052368164,207.34602355957,228.399520874023,286.152008056641,333.936645507813,330.2236328125,357.898590087891,290.503601074219,260.422393798828,258.494293212891,..,..
Algeria,DZA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.1552333831787,15.7793788909912,16.3293113708496,17.5387935638428,26.3446292877197,30.7198543548584,36.5985450744629,45.333683013916,57.6455345153809,60.2639541625977,69.6382369995117,84.0224456787109,90.2916107177734,95.5400543212891,100.054634094238,85.7382125854492,84.0934600830078,87.9497985839844,..,..
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,683.294872292539,709.091460589147,730.808988912893,786.414472257868,804.107088295137,890.625816371804,862.429721920887,894.284691075346,947.291219318706,866.307326953413,1016.63666871378,1123.33273070204,1237.96650680011,1278.91534303028,1362.87191909646,..,..,..,..,..
Algeria,DZA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.99300003051758,7.0149998664856,6.46500015258789,5.95300006866455,5.58900022506714,5.23899984359741,4.90000009536743,4.5770001411438,4.26900005340576,3.97499990463257,3.69899988174438,3.43799996376038,3.7590000629425,4.10599994659424,4.23000001907349,4.35699987411499,4.48699998855591,4.61899995803833,4.61800003051758,4.61700010299683
Algeria,DZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,49484783882.0861,52508444647.5585,55153904482.4263,62272769405.6963,73595039434.9546,89836606612.3882,104447302330.421,122901652650.981,146433947203.702,151569626437.964,161030427290.748,168503151287.427,193252811684.82,210003265258.296,213801308627.197,192676355226.985,177364411146.424,162343089458.888,..,..
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1590,1670,1730,1930,2250,2710,3100,3600,4220,4290,4480,4600,5170,5510,5490,4850,4370,3920,..,..
Algeria,DZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,4.33702,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,1.7,..,..,..,..,..,..,..,..,..,..,1.9,..,..,..,..
Algeria,DZA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,75,73,74,76,76,80,79,78,74,77,78,73,73,68,72,75,70,70,69,..
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.491705679141589,0.646114016703792,1.59164126035832,2.19535973086144,4.63447508776537,5.84394209201256,7.37598495634886,9.45119062555304,10.18,11.23,12.5,14.9,18.2,22.5,29.5,38.2,42.9455268800332,47.6910551485548,49.0384680793271,..
Algeria,DZA,"International tourism, number of arrivals",ST.INT.ARVL,866000,901000,988000,1166000,1234000,1443000,1638000,1743000,1772000,1912000,2070000,2395000,2634000,2733000,2301000,1710000,2039000,2451000,2657000,..
Algeria,DZA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,510000000,..,230000000,874000000,468000000,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.64,71.116,71.605,72.101,72.594,73.072,73.521,73.936,74.311,74.644,74.938,75.199,75.436,75.661,75.878,76.09,76.298,76.499,76.693,..
Algeria,DZA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,2.1896,..,..,..,..,1.9293,..,..,1.947,..,..,..,..,..,2.243,2.2228,1.5477,..
Algeria,DZA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.3627190503519,33.160441815297,32.0469033711359,31.0127613128091,30.0538908973383,29.1927468234728,28.5171797201522,27.9956444486799,27.6235532646016,27.3889839613146,27.2827802855983,27.4731478805595,27.668593655102,27.9168533575905,28.2642818158154,28.7075181814349,29.1344524005489,29.6395901838038,30.1486785862257,..
Algeria,DZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.3074089220702,4.43747477466427,4.56282224618977,4.68488917903542,4.80383020236379,4.9194617728944,5.03343509209387,5.1406604015129,5.24423010388992,5.34793786168013,5.45620583779481,5.50860447535551,5.56602515601972,5.63673440782181,5.73312007504324,5.86363656386141,6.00798118101593,6.17720487347554,6.36249654497986,..
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,13.0334272422683,13.2052675774854,13.3747214221536,13.5464647694543,13.7261678436773,13.9182799130048,14.1245484393763,14.3453827873739,14.5820316239388,14.8353224953185,15.1055341892902,15.3927145700202,15.6960402898721,16.0135581549623,16.3425424269652,16.680252672416,17.0259574932612,17.3777146120063,17.7300750711665,..
Algeria,DZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.89569227215759,6.89328342031484,6.8933934584873,6.8934452556749,6.89072790931576,6.88280843605214,6.86943569635649,6.85058951082935,6.82612294031823,6.79566447852134,6.75985280226186,6.7189688436713,6.67378434992595,6.62550669725002,6.57554614494768,6.52519222891145,6.47483870102253,6.4252827513111,6.37850392208528,..
Algeria,DZA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1142,981,954.868,964,950,929,821,757.531,937.081,1141,1045,1040,1141,..,1186,1269,1337,1550,..,..
Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,40.081,39.288,38.499,37.716,36.939,36.17,35.407,34.652,33.903,33.174,32.46,31.764,31.085,30.424,29.779,29.152,28.541,27.948,27.371,..
Algeria,DZA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,16.6,..,..,..,..,15.5,..,..,..,..,15.2,15.2,15.3,15.3,15.4,15.5,15.6,..,..,..
Algeria,DZA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,..
